code,eta,d,p,pl,sigma,errors,shots
css,1.0,11,0.004599999999999998,0.01286,0.00020571314248566536,3858,300000
css,1.0,11,0.004699999999999998,0.01429,0.00021669129595610834,4287,300000
css,1.0,11,0.004799999999999997,0.016733333333333333,0.000234194025887053,5020,300000
css,1.0,11,0.004899999999999997,0.0179,0.00024207647642220456,5370,300000
css,1.0,11,0.0049999999999999975,0.020476666666666667,0.00025857347377174905,6143,300000
css,1.0,11,0.005099999999999997,0.02252,0.00027088457674921684,6756,300000
css,1.0,11,0.005199999999999996,0.024993333333333333,0.0002850107453707361,7498,300000
css,1.0,11,0.0052999999999999966,0.0274,0.0002980486295168748,8220,300000
css,1.0,11,0.005399999999999997,0.02985,0.00031069608821104183,8955,300000
css,1.0,11,0.005499999999999996,0.03311,0.0003266718424963719,9933,300000
css,1.0,11,0.005599999999999996,0.03616333333333333,0.00034086237503418854,10849,300000
css,1.0,11,0.005699999999999996,0.0386,0.0003517130740094271,11580,300000
css,1.0,11,0.005799999999999996,0.04277,0.00036941975895071755,12831,300000
css,1.0,11,0.0058999999999999955,0.04580666666666667,0.0003817021434546,13742,300000
css,1.0,11,0.005999999999999995,0.04908333333333333,0.0003944391879216677,14725,300000
css,1.0,11,0.006099999999999995,0.05508333333333333,0.00041653189576684735,16525,300000
css,1.0,11,0.0061999999999999954,0.058206666666666664,0.0004274697591415341,17462,300000
css,1.0,11,0.006299999999999995,0.0626,0.0004422732267180089,18780,300000
css,1.0,11,0.006399999999999994,0.0672,0.00045710894192182994,20160,300000
css,1.0,11,0.0064999999999999945,0.07259666666666667,0.00047373260792341054,21779,300000
css,1.0,11,0.006599999999999995,0.07767,0.0004886639160257694,23301,300000
css,1.0,11,0.006699999999999994,0.08244,0.0005021419966481089,24732,300000
css,1.0,11,0.0067999999999999935,0.08775666666666666,0.0005165776280798284,26327,300000
css,1.0,11,0.006899999999999994,0.09326666666666666,0.0005309371120936907,27980,300000
css,1.0,11,0.006999999999999994,0.09922333333333333,0.0005458275091777542,29767,300000
css,1.0,11,0.0070999999999999935,0.10429592697653263,0.0005695179245946702,30039,288017
css,1.0,11,0.007199999999999993,0.11136747222582859,0.0006058886906157301,30023,269585
css,1.0,11,0.007299999999999993,0.11625071132428258,0.0006306419490970799,30030,258321
css,1.0,11,0.007399999999999993,0.1225954964919656,0.0006625924095274432,30037,245009
css,1.0,11,0.007499999999999993,0.13066026849670584,0.0007032900095268191,30006,229649
css,1.0,11,0.007599999999999992,0.13723684990132584,0.0007346052966895888,30111,219409
css,1.0,11,0.0076999999999999924,0.1443609022556391,0.0007703483167869896,30048,208145
css,1.0,11,0.007799999999999993,0.15068040989632564,0.000800018360984367,30129,199953
css,1.0,11,0.007899999999999992,0.15892426981809366,0.0008393903434842365,30150,189713
css,1.0,11,0.007999999999999991,0.1654629491904518,0.0008721868356828255,30035,181521
css,1.0,11,0.008099999999999993,0.1722597259582571,0.000904323673032198,30034,174353
css,1.0,11,0.008199999999999992,0.18170367634146195,0.0009488871008586641,30006,165137
css,1.0,11,0.008299999999999991,0.18651150949137177,0.000970643656270781,30036,161041
css,1.0,11,0.00839999999999999,0.19338639439203187,0.0010002138654786608,30153,155921
css,1.0,11,0.00849999999999999,0.20234213763756026,0.001041640763015994,30099,148753
css,1.0,11,0.008599999999999991,0.21044253868970403,0.0010794049753329316,30011,142609
css,1.0,11,0.00869999999999999,0.21693992621631183,0.0011074425055262738,30049,138513
css,1.0,11,0.00879999999999999,0.22549159251235074,0.0011442233331048213,30079,133393
css,1.0,11,0.008899999999999991,0.2346479773607852,0.0011832332616109331,30099,128273
css,1.0,11,0.00899999999999999,0.240269646408575,0.0012074640281740379,30082,125201
css,1.0,11,0.00909999999999999,0.24604311834208092,0.0012324471523209313,30049,122129
css,1.0,11,0.00919999999999999,0.25500495624105124,0.0012686681038613923,30099,118033
css,1.0,11,0.009299999999999989,0.2615756647906681,0.0012962091110958474,30071,114961
css,1.0,11,0.00939999999999999,0.2722500338249222,0.0013368306419245801,30183,110865
css,1.0,11,0.00949999999999999,0.27809992923899757,0.0013582793589392295,30262,108817
css,1.0,13,0.0034999999999999996,0.0015333333333333334,7.14564049730769e-05,460,300000
css,1.0,13,0.0035999999999999995,0.0018366666666666666,7.819024722017565e-05,551,300000
css,1.0,13,0.0036999999999999993,0.0023266666666666666,8.797861751058504e-05,698,300000
css,1.0,13,0.003799999999999999,0.00262,9.334437149539172e-05,786,300000
css,1.0,13,0.003899999999999999,0.00303,0.00010035989054538522,909,300000
css,1.0,13,0.003999999999999998,0.0037866666666666665,0.00011214775969338583,1136,300000
css,1.0,13,0.004099999999999999,0.0046,0.00012355353498693603,1380,300000
css,1.0,13,0.004199999999999999,0.00499,0.00012865846425423252,1497,300000
css,1.0,13,0.004299999999999998,0.006273333333333333,0.0001441616036531035,1882,300000
css,1.0,13,0.004399999999999998,0.0071133333333333335,0.00015344401873151545,2134,300000
css,1.0,13,0.004499999999999998,0.00819,0.00016455701215913575,2457,300000
css,1.0,13,0.004599999999999998,0.009273333333333333,0.00017500581610698993,2782,300000
css,1.0,13,0.004699999999999998,0.010756666666666666,0.00018834120789392415,3227,300000
css,1.0,13,0.004799999999999997,0.012693333333333333,0.00020439310492556192,3808,300000
css,1.0,13,0.004899999999999997,0.014413333333333334,0.0002176107210891294,4324,300000
css,1.0,13,0.0049999999999999975,0.01562,0.00022639748542125065,4686,300000
css,1.0,13,0.005099999999999997,0.017876666666666666,0.00024192152816317897,5363,300000
css,1.0,13,0.005199999999999996,0.01985666666666667,0.00025470952759817575,5957,300000
css,1.0,13,0.0052999999999999966,0.02239,0.000270119574163747,6717,300000
css,1.0,13,0.005399999999999997,0.025563333333333334,0.00028815803872856566,7669,300000
css,1.0,13,0.005499999999999996,0.028676666666666666,0.00030471277781338874,8603,300000
css,1.0,13,0.005599999999999996,0.03156,0.00031918957778004353,9468,300000
css,1.0,13,0.005699999999999996,0.035046666666666663,0.0003357529135894488,10514,300000
css,1.0,13,0.005799999999999996,0.03815,0.00034973878918646145,11445,300000
css,1.0,13,0.0058999999999999955,0.04208666666666667,0.00036658761442744797,12626,300000
css,1.0,13,0.005999999999999995,0.04652666666666667,0.00038454507121434,13958,300000
css,1.0,13,0.006099999999999995,0.050956666666666664,0.0004014996708911617,15287,300000
css,1.0,13,0.0061999999999999954,0.05575,0.0004188970433701769,16725,300000
css,1.0,13,0.006299999999999995,0.061283333333333335,0.00043790461747079956,18385,300000
css,1.0,13,0.006399999999999994,0.06614666666666667,0.00045376832075713636,19844,300000
css,1.0,13,0.0064999999999999945,0.07186666666666666,0.00047153026604837556,21560,300000
css,1.0,13,0.006599999999999995,0.07722,0.00048736512624181216,23166,300000
css,1.0,13,0.006699999999999994,0.08339333333333333,0.0005047745669327641,25018,300000
css,1.0,13,0.0067999999999999935,0.09013333333333333,0.0005228435143753013,27040,300000
css,1.0,13,0.006899999999999994,0.09627,0.000538523724072773,28881,300000
css,1.0,13,0.006999999999999994,0.10291907583709044,0.0005621974008528929,30064,292113
css,1.0,13,0.0070999999999999935,0.11055725924317002,0.0006016747661897193,30031,271633
css,1.0,13,0.007199999999999993,0.11764982428922346,0.0006377264829716817,30030,255249
css,1.0,13,0.007299999999999993,0.12462590229667972,0.0006729319500666728,30024,240913
css,1.0,13,0.007399999999999993,0.13244669399519335,0.000710528872747973,30145,227601
css,1.0,13,0.007499999999999993,0.13877884966510584,0.0007432821027570924,30023,216337
css,1.0,13,0.007599999999999992,0.14921708308374712,0.0007927602405827239,30142,202001
css,1.0,13,0.0076999999999999924,0.15663247479935963,0.0008299827711001906,30036,191761
css,1.0,13,0.007799999999999993,0.1655180392351298,0.0008723032245454287,30045,181521
css,1.0,13,0.007899999999999992,0.1751916441403308,0.0009184981440822082,30007,171281
css,1.0,13,0.007999999999999991,0.18228501183865517,0.0009500661387466525,30102,165137
css,1.0,13,0.008099999999999993,0.192725803451748,0.0009989128840267314,30050,155921
css,1.0,13,0.008199999999999992,0.20047804402545116,0.00103448787178273,30027,149777
css,1.0,13,0.008299999999999991,0.20942958790807126,0.0010736468164052881,30081,143633
css,1.0,13,0.00839999999999999,0.21858475950803338,0.0011145923399304702,30053,137489
css,1.0,13,0.00849999999999999,0.2267978151984226,0.0011509908823494064,30021,132369
css,1.0,13,0.008599999999999991,0.23594684437598723,0.0011902567088181437,30024,127249
css,1.0,13,0.00869999999999999,0.24364415310403698,0.0012182021855350889,30255,124177
css,1.0,13,0.00879999999999999,0.25420856879008413,0.0012673623788588828,30005,118033
css,1.0,13,0.008899999999999991,0.2651991890255141,0.0013077874113966992,30216,113937
css,1.0,13,0.00899999999999999,0.2728182925179272,0.001337702492350823,30246,110865
css,1.0,13,0.00909999999999999,0.2835092583053133,0.0013793191386245462,30270,106769
css,1.0,13,0.00919999999999999,0.28790786948176583,0.0013991889029504323,30150,104721
css,1.0,13,0.009299999999999989,0.30094906832298135,0.0014459264850533171,30283,100625
css,1.0,13,0.00939999999999999,0.3076376842468324,0.0014699306953551705,30326,98577
css,1.0,13,0.00949999999999999,0.3157321606198628,0.001504033481697753,30154,95505
css,1.0,15,0.0034999999999999996,0.0008666666666666666,5.375075536188164e-05,260,300000
css,1.0,15,0.0035999999999999995,0.0009566666666666666,5.6467642996936714e-05,287,300000
css,1.0,15,0.0036999999999999993,0.0012866666666666666,6.546846356924219e-05,386,300000
css,1.0,15,0.003799999999999999,0.0016733333333333333,7.464037066346385e-05,502,300000
css,1.0,15,0.003899999999999999,0.0020366666666666667,8.232736348012804e-05,611,300000
css,1.0,15,0.003999999999999998,0.0022933333333333334,8.73478110693729e-05,688,300000
css,1.0,15,0.004099999999999999,0.0026966666666666667,9.46961817978125e-05,809,300000
css,1.0,15,0.004199999999999999,0.00339,0.00010613385737681148,1017,300000
css,1.0,15,0.004299999999999998,0.004316666666666667,0.00011970571874285289,1295,300000
css,1.0,15,0.004399999999999998,0.004836666666666667,0.0001266764192956694,1451,300000
css,1.0,15,0.004499999999999998,0.005803333333333333,0.0001386896958340371,1741,300000
css,1.0,15,0.004599999999999998,0.006833333333333334,0.00015041528039213842,2050,300000
css,1.0,15,0.004699999999999998,0.007923333333333333,0.00016187788655411305,2377,300000
css,1.0,15,0.004799999999999997,0.00935,0.00017572088737132646,2805,300000
css,1.0,15,0.004899999999999997,0.01093,0.0001898358620660151,3279,300000
css,1.0,15,0.0049999999999999975,0.01251,0.00020293061927272558,3753,300000
css,1.0,15,0.005099999999999997,0.01422,0.00021616761610920507,4266,300000
css,1.0,15,0.005199999999999996,0.016856666666666666,0.0002350407220066547,5057,300000
css,1.0,15,0.0052999999999999966,0.019323333333333335,0.0002513341011328961,5797,300000
css,1.0,15,0.005399999999999997,0.020853333333333335,0.0002608905838823068,6256,300000
css,1.0,15,0.005499999999999996,0.024446666666666665,0.0002819556790857637,7334,300000
css,1.0,15,0.005599999999999996,0.027473333333333332,0.0002984359478676313,8242,300000
css,1.0,15,0.005699999999999996,0.030943333333333333,0.0003161564848758163,9283,300000
css,1.0,15,0.005799999999999996,0.03512333333333333,0.00033610659116101865,10537,300000
css,1.0,15,0.0058999999999999955,0.03920666666666667,0.00035435427731091845,11762,300000
css,1.0,15,0.005999999999999995,0.04354,0.0003725803005201686,13062,300000
css,1.0,15,0.006099999999999995,0.04770666666666667,0.0003891498044023278,14312,300000
css,1.0,15,0.0061999999999999954,0.05304,0.0004091750109850925,15912,300000
css,1.0,15,0.006299999999999995,0.05911,0.0004305673406729202,17733,300000
css,1.0,15,0.006399999999999994,0.06433666666666667,0.00044795048834393725,19301,300000
css,1.0,15,0.0064999999999999945,0.07020333333333334,0.0004664590853321604,21061,300000
css,1.0,15,0.006599999999999995,0.07732333333333333,0.00048766379523923487,23197,300000
css,1.0,15,0.006699999999999994,0.08405333333333333,0.0005065855984379836,25216,300000
css,1.0,15,0.0067999999999999935,0.09179333333333334,0.0005271546099495927,27538,300000
css,1.0,15,0.006899999999999994,0.09907333333333333,0.0005454601917471574,29722,300000
css,1.0,15,0.006999999999999994,0.10696851332922674,0.0005832105908043228,30042,280849
css,1.0,15,0.0070999999999999935,0.11578785016098248,0.000628305938510515,30029,259345
css,1.0,15,0.007199999999999993,0.12372356057144974,0.0006680035378647253,30060,242961
css,1.0,15,0.007299999999999993,0.13281604561296834,0.0007123822483088849,30143,226953
css,1.0,15,0.007399999999999993,0.14150423339505563,0.0007565527479745648,30033,212241
css,1.0,15,0.007499999999999993,0.15073042164908754,0.0008001275558120191,30139,199953
css,1.0,15,0.007599999999999992,0.16227792650279874,0.0008574428591230088,30006,184905
css,1.0,15,0.0076999999999999924,0.17041853504231835,0.0008952351533620395,30062,176401
css,1.0,15,0.007799999999999993,0.18083064016225228,0.0009441867529384751,30047,166161
css,1.0,15,0.007899999999999992,0.19066399103621598,0.0009883535233960739,30119,157969
css,1.0,15,0.007999999999999991,0.20076513750442324,0.0010350424350282494,30070,149777
css,1.0,15,0.008099999999999993,0.21113746243763062,0.0010826550297110271,30002,142097
css,1.0,15,0.008199999999999992,0.22163192027259737,0.001124338668252789,30245,136465
css,1.0,15,0.008299999999999991,0.23548993163019497,0.0011847019832972316,30207,128273
css,1.0,15,0.00839999999999999,0.24744327719051168,0.0012348007364388625,30220,122129
css,1.0,15,0.00849999999999999,0.2545220404463159,0.0012678770006922524,30042,118033
css,1.0,15,0.008599999999999991,0.26306040244999956,0.001301476520221001,30107,114449
css,1.0,15,0.00869999999999999,0.2769787808890155,0.0013565908923927616,30140,108817
css,1.0,15,0.00879999999999999,0.28372027046196036,0.0013862929398691382,30002,105745
css,1.0,15,0.008899999999999991,0.29721071417977596,0.0014371034723091869,30059,101137
css,1.0,15,0.00899999999999999,0.3063172385662571,0.001471998374498129,30039,98065
css,1.0,15,0.00909999999999999,0.31645463588293804,0.0015049581673329815,30223,95505
css,1.0,15,0.00919999999999999,0.3226383168917409,0.0015250146082635418,30318,93969
css,1.0,15,0.009299999999999989,0.3353985727720308,0.0015704023926326194,30315,90385
css,1.0,15,0.00939999999999999,0.34468405387220746,0.0016049488409271562,30225,87689
css,1.0,15,0.00949999999999999,0.3529850659267636,0.0016317273759385298,30278,85777
xzzx,1.0,5,0.0048,0.021796666666666666,0.00026659746919006563,6539,300000
xzzx,1.0,5,0.0049,0.023796666666666667,0.00027827482687407465,7139,300000
xzzx,1.0,5,0.005,0.025163333333333333,0.0002859534331741097,7549,300000
xzzx,1.0,5,0.0051,0.026366666666666667,0.0002925299286174847,7910,300000
xzzx,1.0,5,0.005200000000000001,0.026943333333333333,0.0002956239089805003,8083,300000
xzzx,1.0,5,0.005300000000000001,0.02815,0.0003019836002436764,8445,300000
xzzx,1.0,5,0.005400000000000001,0.030236666666666665,0.00031263956084482195,9071,300000
xzzx,1.0,5,0.005500000000000001,0.03185333333333333,0.00032062088841481456,9556,300000
xzzx,1.0,5,0.005600000000000002,0.03306333333333333,0.0003264494321061906,9919,300000
xzzx,1.0,5,0.005700000000000002,0.034973333333333335,0.0003354142096794327,10492,300000
xzzx,1.0,5,0.005800000000000002,0.03562,0.0003383874501259321,10686,300000
xzzx,1.0,5,0.0059000000000000025,0.03809666666666667,0.00034950393265543306,11429,300000
xzzx,1.0,5,0.006000000000000003,0.039363333333333334,0.0003550325926768433,11809,300000
xzzx,1.0,5,0.006100000000000003,0.04123,0.00036299980208984867,12369,300000
xzzx,1.0,5,0.006200000000000003,0.042026666666666664,0.0003663376897610343,12608,300000
xzzx,1.0,5,0.0063000000000000035,0.044276666666666666,0.0003755742033937498,13283,300000
xzzx,1.0,5,0.006400000000000004,0.04551,0.00038052325218905503,13653,300000
xzzx,1.0,5,0.006500000000000004,0.04722,0.0003872587635941199,14166,300000
xzzx,1.0,5,0.006600000000000004,0.04989333333333333,0.00039751103097897256,14968,300000
xzzx,1.0,5,0.0067000000000000046,0.05120333333333333,0.0004024179479151513,15361,300000
xzzx,1.0,5,0.006800000000000005,0.054553333333333336,0.00041463942824501027,16366,300000
xzzx,1.0,5,0.006900000000000005,0.05588666666666667,0.0004193798148434749,16766,300000
xzzx,1.0,5,0.007000000000000005,0.05811,0.0004271365758997808,17433,300000
xzzx,1.0,5,0.007100000000000006,0.05958,0.0004321677274501251,17874,300000
xzzx,1.0,5,0.007200000000000006,0.06142333333333334,0.0004383718225758407,18427,300000
xzzx,1.0,5,0.007300000000000006,0.06327666666666666,0.00044449660028861304,18983,300000
xzzx,1.0,5,0.007400000000000006,0.06584333333333334,0.000452800221088942,19753,300000
xzzx,1.0,5,0.007500000000000007,0.06799,0.0004595931925113206,20397,300000
xzzx,1.0,5,0.007600000000000007,0.07044666666666667,0.0004672056313609757,21134,300000
xzzx,1.0,5,0.007700000000000007,0.07297666666666666,0.0004748735098661222,21893,300000
xzzx,1.0,5,0.0078000000000000074,0.07408333333333333,0.0004781748950808268,22225,300000
xzzx,1.0,5,0.007900000000000008,0.07594333333333333,0.0004836538326325607,22783,300000
xzzx,1.0,5,0.008000000000000007,0.07828333333333333,0.0004904263633209033,23485,300000
xzzx,1.0,5,0.008100000000000008,0.08078,0.0004975102340643994,24234,300000
xzzx,1.0,5,0.00820000000000001,0.08391666666666667,0.0005062113542610158,25175,300000
xzzx,1.0,5,0.008300000000000009,0.08604666666666666,0.0005119991760031417,25814,300000
xzzx,1.0,5,0.008400000000000008,0.08808333333333333,0.0005174455126063932,26425,300000
xzzx,1.0,5,0.00850000000000001,0.09037333333333333,0.0005234700858887525,27112,300000
xzzx,1.0,5,0.00860000000000001,0.09261,0.0005292562738031387,27783,300000
xzzx,1.0,5,0.00870000000000001,0.09496666666666667,0.000535251527268174,28490,300000
xzzx,1.0,5,0.00880000000000001,0.09851,0.0005440772653223791,29553,300000
xzzx,1.0,5,0.00890000000000001,0.10008333333333333,0.0005479260674233488,30025,300000
xzzx,1.0,5,0.009000000000000011,0.10320554881840262,0.0005638785911564609,30042,291089
xzzx,1.0,5,0.00910000000000001,0.10529751355524751,0.0005750006795476881,30004,284945
xzzx,1.0,5,0.00920000000000001,0.1080615025722072,0.0005890542288394529,30017,277777
xzzx,1.0,5,0.009300000000000011,0.11092908446322795,0.0006025596949295331,30132,271633
xzzx,1.0,5,0.009400000000000013,0.11447429091865237,0.0006215255275929116,30040,262417
xzzx,1.0,5,0.009500000000000012,0.11528638201936482,0.0006258872431272322,30017,260369
xzzx,1.0,5,0.009600000000000011,0.11919802361040063,0.0006452399647372958,30059,252177
xzzx,1.0,5,0.009700000000000012,0.12102095686489493,0.0006548217650255705,30023,248081
xzzx,1.0,5,0.009800000000000014,0.12396639789925132,0.0006685661130435838,30119,242961
xzzx,1.0,5,0.009900000000000013,0.12543301276840538,0.0006762348557245446,30090,239889
xzzx,1.0,5,0.010000000000000012,0.12932223563838244,0.0006955810582313648,30096,232721
xzzx,1.0,5,0.010100000000000013,0.13161290322580646,0.0007070404070247949,30090,228625
xzzx,1.0,5,0.010200000000000015,0.13538234725661966,0.000725348533706538,30120,222481
xzzx,1.0,5,0.010300000000000014,0.13780708381985943,0.0007376098326396796,30095,218385
xzzx,1.0,5,0.010400000000000013,0.1407685274189389,0.0007530921948126212,30021,213265
xzzx,1.0,5,0.010500000000000015,0.14304948309410875,0.0007636809112910037,30068,210193
xzzx,1.0,5,0.010600000000000016,0.1444954238631723,0.0007706465651353966,30076,208145
xzzx,1.0,5,0.010700000000000015,0.1485834228543423,0.0007913697491182259,30014,202001
xzzx,1.0,5,0.010800000000000014,0.15247281352695283,0.0008101604734832013,30019,196881
xzzx,1.0,7,0.0048,0.01449,0.00021818018568748633,4347,300000
xzzx,1.0,7,0.0049,0.01557,0.00022604060287519708,4671,300000
xzzx,1.0,7,0.005,0.01629,0.00023112307253500206,4887,300000
xzzx,1.0,7,0.0051,0.01787,0.00024187723762232605,5361,300000
xzzx,1.0,7,0.005200000000000001,0.01955,0.0002527746232193172,5865,300000
xzzx,1.0,7,0.005300000000000001,0.020353333333333334,0.00025780984954568154,6106,300000
xzzx,1.0,7,0.005400000000000001,0.022373333333333332,0.00027002132507727983,6712,300000
xzzx,1.0,7,0.005500000000000001,0.023276666666666668,0.0002752910291451277,6983,300000
xzzx,1.0,7,0.005600000000000002,0.02489,0.00028443604685608054,7467,300000
xzzx,1.0,7,0.005700000000000002,0.026393333333333335,0.00029267380765407927,7918,300000
xzzx,1.0,7,0.005800000000000002,0.028073333333333332,0.0003015839999961356,8422,300000
xzzx,1.0,7,0.0059000000000000025,0.029656666666666668,0.0003097191753291331,8897,300000
xzzx,1.0,7,0.006000000000000003,0.031153333333333335,0.0003171930813960274,9346,300000
xzzx,1.0,7,0.006100000000000003,0.03355,0.000328760372035157,10065,300000
xzzx,1.0,7,0.006200000000000003,0.035513333333333334,0.0003378991046167068,10654,300000
xzzx,1.0,7,0.0063000000000000035,0.03702333333333333,0.0003447375899006261,11107,300000
xzzx,1.0,7,0.006400000000000004,0.039163333333333335,0.00035416638801939043,11749,300000
xzzx,1.0,7,0.006500000000000004,0.04120666666666667,0.0003629014890517909,12362,300000
xzzx,1.0,7,0.006600000000000004,0.043723333333333336,0.0003733280864543706,13117,300000
xzzx,1.0,7,0.0067000000000000046,0.04561,0.00038092112495477504,13683,300000
xzzx,1.0,7,0.006800000000000005,0.04749,0.000388309291092466,14247,300000
xzzx,1.0,7,0.006900000000000005,0.05033,0.0003991549648253989,15099,300000
xzzx,1.0,7,0.007000000000000005,0.05232333333333333,0.0004065550593337977,15697,300000
xzzx,1.0,7,0.007100000000000006,0.05480666666666666,0.00041554536026937317,16442,300000
xzzx,1.0,7,0.007200000000000006,0.05647666666666667,0.00042145593234019924,16943,300000
xzzx,1.0,7,0.007300000000000006,0.05855333333333333,0.00042866189598006477,17566,300000
xzzx,1.0,7,0.007400000000000006,0.06268333333333333,0.0004425478305263436,18805,300000
xzzx,1.0,7,0.007500000000000007,0.06555333333333334,0.0004518721012929938,19666,300000
xzzx,1.0,7,0.007600000000000007,0.06809666666666667,0.00045992724396380635,20429,300000
xzzx,1.0,7,0.007700000000000007,0.07090333333333333,0.00046860233607277924,21271,300000
xzzx,1.0,7,0.0078000000000000074,0.07415666666666666,0.00047839255522792723,22247,300000
xzzx,1.0,7,0.007900000000000008,0.07612333333333333,0.0004841794981496478,22837,300000
xzzx,1.0,7,0.008000000000000007,0.07943666666666667,0.0004937166139797472,23831,300000
xzzx,1.0,7,0.008100000000000008,0.08179666666666667,0.0005003542232348696,24539,300000
xzzx,1.0,7,0.00820000000000001,0.08537333333333333,0.0005101798377514233,25612,300000
xzzx,1.0,7,0.008300000000000009,0.08827333333333333,0.0005179493178069372,26482,300000
xzzx,1.0,7,0.008400000000000008,0.09182,0.0005272234346185845,27546,300000
xzzx,1.0,7,0.00850000000000001,0.09537333333333334,0.0005362757958710523,28612,300000
xzzx,1.0,7,0.00860000000000001,0.09800666666666667,0.0005428370042160624,29402,300000
xzzx,1.0,7,0.00870000000000001,0.10150265521979414,0.0005548792941335035,30066,296209
xzzx,1.0,7,0.00880000000000001,0.10488757565515536,0.0005719600109064943,30102,286993
xzzx,1.0,7,0.00890000000000001,0.10810470269316753,0.0005891576920913077,30029,277777
xzzx,1.0,7,0.009000000000000011,0.11226484561013991,0.0006103403567104537,30035,267537
xzzx,1.0,7,0.00910000000000001,0.11377308906660617,0.0006174595799145199,30089,264465
xzzx,1.0,7,0.00920000000000001,0.11762240008775744,0.0006376620614630263,30023,255249
xzzx,1.0,7,0.009300000000000011,0.1218301849370793,0.0006580644327100205,30099,247057
xzzx,1.0,7,0.009400000000000013,0.12651309067822622,0.0006816364587231005,30090,237841
xzzx,1.0,7,0.009500000000000012,0.12964345675602187,0.0006978529155247659,30038,231697
xzzx,1.0,7,0.009600000000000011,0.13426545267443682,0.0007211590191024408,30009,223505
xzzx,1.0,7,0.009700000000000012,0.13654035466559,0.0007313299324857025,30098,220433
xzzx,1.0,7,0.009800000000000014,0.13966179468959145,0.000747030560919848,30071,215313
xzzx,1.0,7,0.009900000000000013,0.14449061952004613,0.0007706359173388355,30075,208145
xzzx,1.0,7,0.010000000000000012,0.1482970077576653,0.0007887429654393485,30108,203025
xzzx,1.0,7,0.010100000000000013,0.15215381117202698,0.0008073679444377257,30112,197905
xzzx,1.0,7,0.010200000000000015,0.15626734445107243,0.000826989143344059,30126,192785
xzzx,1.0,7,0.010300000000000014,0.15872396725580218,0.0008389610935395364,30112,189713
xzzx,1.0,7,0.010400000000000013,0.1628447449253222,0.0008593737197752083,30060,184593
xzzx,1.0,7,0.010500000000000015,0.16758509636547,0.0008816329389895183,30077,179473
xzzx,1.0,7,0.010600000000000016,0.17060560881174144,0.0008956253779837109,30095,176401
xzzx,1.0,7,0.010700000000000015,0.1762425487940869,0.0009206617771411463,30187,171281
xzzx,1.0,7,0.010800000000000014,0.17856357269825038,0.0009338097762381647,30036,168209
xzzx,1.0,9,0.0048,0.009293333333333334,0.0001751926486013959,2788,300000
xzzx,1.0,9,0.0049,0.01013,0.00018283097457206555,3039,300000
xzzx,1.0,9,0.005,0.010873333333333334,0.00018934858139596153,3262,300000
xzzx,1.0,9,0.0051,0.012333333333333333,0.000201510746961198,3700,300000
xzzx,1.0,9,0.005200000000000001,0.013363333333333333,0.00020964652859363497,4009,300000
xzzx,1.0,9,0.005300000000000001,0.01491,0.0002212722855843858,4473,300000
xzzx,1.0,9,0.005400000000000001,0.01593,0.00022859690811605562,4779,300000
xzzx,1.0,9,0.005500000000000001,0.016966666666666668,0.00023579313691758294,5090,300000
xzzx,1.0,9,0.005600000000000002,0.018253333333333333,0.00024440992216813104,5476,300000
xzzx,1.0,9,0.005700000000000002,0.020306666666666667,0.00025752026881581055,6092,300000
xzzx,1.0,9,0.005800000000000002,0.021676666666666667,0.00026587892444232195,6503,300000
xzzx,1.0,9,0.0059000000000000025,0.02318,0.00027473241513202226,6954,300000
xzzx,1.0,9,0.006000000000000003,0.025093333333333332,0.00028556568533991133,7528,300000
xzzx,1.0,9,0.006100000000000003,0.02679,0.0002948047682412927,8037,300000
xzzx,1.0,9,0.006200000000000003,0.02897,0.000306220970817124,8691,300000
xzzx,1.0,9,0.0063000000000000035,0.031183333333333334,0.0003173408523870387,9355,300000
xzzx,1.0,9,0.006400000000000004,0.03261,0.00032427977076511516,9783,300000
xzzx,1.0,9,0.006500000000000004,0.035256666666666665,0.0003367206591700436,10577,300000
xzzx,1.0,9,0.006600000000000004,0.03693333333333333,0.00034433442282549853,11080,300000
xzzx,1.0,9,0.0067000000000000046,0.039273333333333334,0.0003546431089215679,11782,300000
xzzx,1.0,9,0.006800000000000005,0.042763333333333334,0.0003693922535154201,12829,300000
xzzx,1.0,9,0.006900000000000005,0.044243333333333336,0.00037543935245849813,13273,300000
xzzx,1.0,9,0.007000000000000005,0.04707666666666667,0.0003866996611575149,14123,300000
xzzx,1.0,9,0.007100000000000006,0.05030333333333333,0.00039905481174146856,15091,300000
xzzx,1.0,9,0.007200000000000006,0.05268,0.0004078615705957814,15804,300000
xzzx,1.0,9,0.007300000000000006,0.05614333333333334,0.0004202845841809119,16843,300000
xzzx,1.0,9,0.007400000000000006,0.058396666666666666,0.0004281236688226872,17519,300000
xzzx,1.0,9,0.007500000000000007,0.062406666666666666,0.0004416352864504529,18722,300000
xzzx,1.0,9,0.007600000000000007,0.06524333333333333,0.0004508771730050015,19573,300000
xzzx,1.0,9,0.007700000000000007,0.06853333333333333,0.0004612913876957808,20560,300000
xzzx,1.0,9,0.0078000000000000074,0.07264333333333334,0.00047387292135145365,21793,300000
xzzx,1.0,9,0.007900000000000008,0.0759,0.00048352716481950275,22770,300000
xzzx,1.0,9,0.008000000000000007,0.07959666666666666,0.0004941706258824868,23879,300000
xzzx,1.0,9,0.008100000000000008,0.08401333333333333,0.0005064761049050764,25204,300000
